ISBN,Buchtitel,Auflage,Publikationsort,Publisher,Publikationsjahr,Seitenzahl,Verfasser,Herausgeber,Übersetzer,keineRolle,sonstigeRolle,Gattung_Genre,Sprache,SpracheOriginal
9783442747474; 3442747473,Harun und das Meer der Geschichten,"Genehmigte Taschenbuchausg., 1. Aufl.",München,btb,2014,254,"Rushdie, Salman",,"Stege, Gisela","Rushdie, Salman",,Erzählende Literatur,ger,eng
9783596950034; 3596950031,Held ausser Betrieb,,"Frankfurt, M.",Fischer Taschenbuch,2014,349,"Bukowski, Charles",,"Krutzsch, Malte",,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783462045833; 3462045830,Hot water music,1. Aufl.,Köln,Kiepenheuer & Witsch,2014,285,"Bukowski, Charles",,"Weissner, Carl","Bukowski, Charles",,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783453315570; 345331557X,Ich muss schreien und habe keinen Mund,Orig.-Ausg.,München,Heyne,2014,670,"Ellison, Harlan","Mamczak, Sascha",,,,Science Fiction,ger,eng
9783857874451,Ich tötete - ich blutete,1. Aufl.,Basel,Lenos-Verl.,2014,199,"Cendrars, Blaise","Zweifel, Stefan",,,,Erzählende Literatur: Hauptwerk vor 1945,ger,fre
9789605041182; 9605041189,(Ihr) Weinen,Erste Auflage,Athen,Nefeli,2014,67,"Amanatidēs, Basilēs",,"Hildebrand, Birgit",,,Anthologie; Erzählende Literatur: Anthologien,ger,gre
9783943275087,In der Eiswüste,1. Aufl.,Berlin,Ed. Dornbrunnen,2014,102,"Salgari, Emilio",,"Frank, Gerd",,,Erzählende Literatur: Hauptwerk vor 1945,ger,ita
9783423095204; 3423095202,Jeeves takes charge,,München,Dt. Taschenbuch-Verl.,2014,155,"Wodehouse, Pelham G.",,"Raykowski, Harald",,,Zweisprachige Ausgaben: Deutsch / Englisch,ger; eng,eng
9783943562323,Junge Verlierer,"Dt. Erstausg., 1. Aufl.",Berlin,Binooki,2014,167,"Serbes, Emrah",,,"Serbes, Emrah","Kontny, Oliver",Erzählende Literatur,ger,tur
9783442481378; 3442481376,Kalte Schatten,"Dt. Erstausg., Taschenbuchausg., 1. Aufl.",München,Goldmann,2014,409,,"Holmberg, John-Henri","Allenstein, Ursel; Berf, Paul; Dahmann, Susanne; Haefs, Gabriele; Hildebrandt, Christel; Kuhn, Wibke; Schöps, Kerstin",,,"Krimis, Thriller, Spionage",ger,swe
9783935535342,Kleinigkeiten,"Dt. Erstausg., 1. Aufl.","Frankfurt, M.",Literaturca-Verl.,2014,99,Samipaşazade Sezai,,"Lacour, Eva",Samipaşazade Sezai,"Caner, Beatrix; Törenek, Mehmet",Erzählende Literatur,ger,tur
9783945058046,Kwaidan,,Kaarst,Hibarios,2014,125,"Hearn, Lafcadio",,"Franzos, Berta",,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783944751023,"Lauf, Vater, lauf",1. Aufl.,Löhne,Cass,2014,222,"Gim, Ae ran",,"Bag, In won",,,Erzählende Literatur,ger,kor
9783596186914; 3596186919,Liebes Leben,1. Aufl.,"Frankfurt, M.", Fischer Taschenbuch,2014,366,"Munro, Alice",,"Zerning, Heidi","Munro, Alice",,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783876804002,Liliths Höhle,1. Aufl.,Tüchersfeld,Röth,2014,412,"Schwartz, Howard",,"Moosdorf, Reinhard W.","Schwartz, Howard","Shulevitz, Uri",Anthologie; Anthologie,ger,eng
9783939512639,Märchen und andere Erzählungen aus Ruanda,,Speyer,Verlagshaus Speyer GmbH,2014,384,,"Bigirumwami, Aloys; Möller, Lenelotte",,,,Anthologie,ger,kin
9783868202298,Märchen und Erzählungen,,Hamburg,Nikol,2014,238,"Wilde, Oscar",,"Zoozmann, Richard",,,Erzählende Literatur,ger,eng
9783038300632,Mäusefälle und andere Erzählungen,,Frankfurt am Main,Paramon Verlag,2014,68,Važa-P̕šavela,,"Bregadze, Giorgi",,,Anthologie; Erzählende Literatur: Anthologien,ger,geo
9783446243453; 3446243453,Mein Taubenschlag,,München,Hanser,2014,851,"Babelʹ, Isaak Ėmmanuilovič","Heftrich, Urs","Kaibach, Bettina; Urban, Peter",,,Erzählende Literatur: Hauptwerk vor 1945,ger,rus
9783446245938; 3446245936,Mörderische Huren,,München,Hanser,2014,220,"Bolaño, Roberto",,"Hansen, Christian","Bolaño, Roberto",,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,spa
9783954411993,Mörderisches Moseltal,Originalausgabe,Hillesheim,KBV,2014,296,,"Kramp, Ralf",,,,Anthologie; Erzählende Literatur: Anthologien,ger,fre
9783423095211; 3423095210,Nasreddin Hoca'dan en iyi fıkralar,Orig.-Ausg.,München,Dt. Taschenbuch-Verl.,2014,155,,,"Seuß, Rita",,"Özcan, Celal; Seeberg, Ina",Zweisprachige Ausgaben: Deutsch / weitere Fremdsprache,ger; tur,tur
9783596030965; 359603096X,Offene Geheimnisse,,"Frankfurt, M.",Fischer Taschenbuch,2014,345,"Munro, Alice",,"Nölle, Karen","Munro, Alice",,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783442746613; 3442746612,"Osten, Westen","Genehmigte Taschenbuchausg., 1. Aufl.",München,btb,2014,188,"Rushdie, Salman",,"Stege, Gisela","Rushdie, Salman",,Erzählende Literatur,ger,eng
9783945035344,Outback,1. Aufl.,Hamburg,Balladine,2014,140,,"Lawrence, Shawnee",,,,Erzählende Literatur: Anthologien,ger,eng
9783854097150,Pflaumen regenfeucht,,Wien,Löcker,2014,318,,"Xie, Youshun",,,,Erzählende Literatur,ger,eng
9783865992338; 3865992331,Poststationen,,Berlin,Kulturverl. Kadmos,2014,272,"Čechov, Anton Pavlovič","Velminski, Wladimir",,,,Erzählende Literatur: Hauptwerk vor 1945,ger,rus
9783423095198; 3423095199,Profumo d'Italia,Orig.-Ausg.,München,Dt. Taschenbuch-Verl.,2014,157,"Vairo, Valeria",,"Martens, Ina-Maria",,,Zweisprachige Ausgaben: Deutsch / Italienisch,ger; ita,ita
9783868587883,Relatos,1. span.-dt. Ausg. zum 100. Geburtstag des Autors,Aachen,Shaker Media,2014,337,"Arguedas, José María",,"Plöger, Elfriede",,,Zweisprachige Ausgaben: Deutsch / Spanisch,ger; spa,spa
9783803113061; 3803113067,"Rom, Rom",,Berlin,Wagenbach,2014,117,"Pasolini, Pier Paolo",,"Glückler, Hans-Peter; Kopetzki, Annette",,,Erzählende Literatur,ger,ita
9783981535471; 3981535472,Sabil al-schachs,1. Aufl.,Bad König,Vantage-Point-World-Verl.,2014,137,"Ǧubair, ʿAbduh",,"Lahmar, Hatem",,,Erzählende Literatur: Anthologien,ger,ara
9783902711236,Sämtliche Erzählungen,,Wien,Septime-Verl.,2014,463,"Tiptree, James",,"Böhmert, Frank; Warnken, Margo Jane; Stumpf, Andrea; Scheifinger, Laura; Wohl, Samuel N. D.; Bittner, Elvira",,,,ger,eng
9783902711298,Sämtliche Erzählungen,,Wien,Septime-Verl.,2014,333,"Tiptree, James",,"Bauche-Eppers, Eva; Böhmert, Frank",,,,ger,eng
9783902172273,"Sage, ich bin du",,Koppl,Verlag Dietrich,2014,140,Ǧalāl-ad-Dīn Rūmī,,"Dietrich, Reinhold",,,Anthologie; Lyrik,ger,per
9783404169177; 3404169174,Schamlos,"Dt. Erstveröff., dt. Erstausg., vollst. Taschenbuchausg., 1. Aufl.",Köln,Bastei Lübbe Taschenbuch,2014,220,"Lloyd, Joan Elizabeth",,"Arnold, Jacqueline","Lloyd, Joan Elizabeth",,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783844028065,Sehnsuchtsklang,,Aachen,Shaker,2014,436,,,"Fähnrich, Heinz",,,Gemischte Anthologien; Erzählende Literatur,ger,geo
9783730601044; 3730601040,Shakespeare-Geschichten,Uveränd. Nachdr.,Köln,Anaconda,2014,396,"Lamb, Charles; Lamb, Mary","Klotz, Günther","Keck, Karl Heinrich Christian","Lamb, Charles",,Erzählende Literatur,ger,eng
9783730601556,Sherlock Holmes,,Köln,Anaconda,2014,603,"Doyle, Arthur Conan",,"Giger, Leslie",,,,ger,eng
9783844030242,Snehmayī Caudhrī,,Aachen,Shaker,2014,506,,"Kapp, Dieter B.; Prümm, Albert",,,,Lyrik,ger; hin,hin
9783875124637,Tales of Two Cities,1. Aufl.,Augsburg,Maro-Verl.,2014,163,,"Nohl, Andreas; Seidel, Sebastian","Meinshausen, Frank",,,Erzählende Literatur: Anthologien,ger,chi
9783423143158; 3423143150,Tausend Jahre frommes Beten,,München,Dt. Taschenbuch-Verl.,2014,223,"Li, Yiyun",,"Grube, Anette","Li, Yiyun",,Anthologie; Anthologie; Erzählende Literatur: Anthologien,ger,eng
9783863200329,Telegramm an Fatima,Dt. Erstausg.,"Frankfurt, M.",Hay-Media-Verl.,2014,87,"Hambardzowmyan, Diana",,"Ginoyan, Gayane; Engler, Valerie",,,Historische Romane und Erzählungen,ger,arm
9783596905782; 3596905788,Total Recall revisited,,"Frankfurt, M.",Fischer Taschenbuch,2014,345,"Dick, Philip K.",,,,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783763266883,Tricks,,"Frankfurt, M.",Büchergilde Gutenberg,2014,379,"Munro, Alice",,"Zerning, Heidi","Munro, Alice",,Erzählende Literatur: Anthologien,ger,eng
9783717523406; 3717523406,Über den Feldern,,Zürich,Manesse-Verl.,2014,782,,"Lauinger, Horst",,,,Anthologie; Anthologie; Erzählende Literatur,ger,mul
9783431039122; 343103912X,Unbändige Liebe,,Bergisch Gladbach,Lübbe Ehrenwirth,2014,303,"Holland, Jennifer S.",,"Mill, Maria","Holland, Jennifer S.",,Anthologie; Anthologie; Geschenkbücher,ger,eng
9783596905379; 3596905370,Unter der Jaguar-Sonne,,"Frankfurt, M.",Fischer Taschenbuch,2014,101,"Calvino, Italo",,"Kroeber, Burkhart","Calvino, Italo",,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,ita
9783608980158; 3608980156,Unterm Lagerfeuer,,Stuttgart,Klett-Cotta,2014,318,"Butler, Nickolas",,"Merkel, Dorothee","Butler, Nickolas",,Erzählende Literatur: Anthologien; Erzählende Literatur,ger,eng
9783038200093,Vera,,Zürich,Dörlemann,2014,157,"Bunin, Ivan Alekseevič","Grob, Thomas","Trottenberg, Dorothea",,,Erzählende Literatur,ger,rus
9781477822968; 1477822968,Volle Ladung,Deutsche Erstveröffentlichung,Luxembourg,AmazonCrossing,2014,173,"Crouch, Blake",,"Fricke, Kerstin",,,"Fiktionale Darstellung; Krimis, Thriller, Spionage",ger,eng
9783954640232,Vom Wolf getroffen und andere wilde Geschichten von Hunden und Wölfen,,Nerdlen/Daun,Kynos-Verl.,2014,200,"Wilde, Nicole",,"Rau, Gisela","Wilde, Nicole",,Erzählende Literatur; Romanhafte Biographien,ger,eng
9783940524300,Von Hasen und anderen Europäern,,Berlin,Ed. FotoTAPETA,2014,255,"Maljarčuk, Tanja",,"Dathe, Claudia","Maljarčuk, Tanja",,Erzählende Literatur,ger,ukr
9783832197810; 3832197818,"Von Männern, die keine Frauen haben",1. Aufl.,Köln,DuMont,2014,253,"Murakami, Haruki",,"Gräfe, Ursula","Murakami, Haruki",,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,jpn
9783792003619,Wahnsinnig traurige Geschichten,,Düsseldorf,Rauch,2014,138,"Boučková, Tereza",,"Hauck, Raija","Boučková, Tereza",,Erzählende Literatur,ger,cze
9783596188765; 3596188768,Was ich dir schon immer sagen wollte,,"Frankfurt, M.",Fischer Taschenbuch,2014,377,"Munro, Alice",,"Zerning, Heidi","Munro, Alice",,Erzählende Literatur: Anthologien,ger,eng
9783596503780; 3596503787,Was ich dir schon immer sagen wollte,,"Frankfurt, M.",Fischer Taschenbuch,2014,407,"Munro, Alice",,"Zerning, Heidi","Munro, Alice",,Erzählende Literatur: Anthologien,ger,eng
9783868202359,Weihnachtsmärchen & Erzählungen,"Neue, durchges. Ausg.",Hamburg,Nikol,2014,620,"Dickens, Charles",,"Zoozmann, Richard",,,Erzählende Literatur: Hauptwerk vor 1945,ger,eng
9783518465431; 3518465430,Wir erschossen auch Hunde,"Dt. Erstausg., 1. Aufl.",Berlin,Suhrkamp,2014,300,"Klay, Phil",,"Meyer, Hannes","Klay, Phil",,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783887697211,Wo Europa anfängt,,Tübingen,Konkursbuch-Verl. Gehrke,2014,159,"Tawada, Yōko",,"Pörtner, Peter",,,Erzählende Literatur: Anthologien; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,jpn
9783442747610; 3442747619,"Worüber wir reden, wenn wir über Anne Frank reden","Genehmigte Taschenbuchausg., 1. Aufl.",München,btb  ,2014,233,"Englander, Natan",,"Löcher-Lawrence, Werner","Englander, Natan",,Erzählende Literatur: Anthologien,ger,eng
9783849303402; 3849303403,Wuchernde Paradiese,1. Aufl.,Berlin,Metrolit,2014,286,"Bergman, Megan Mayhew",,"Stegers, Thomas","Bergman, Megan Mayhew",,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783630874272; 3630874274,Zehnter Dezember,1. Aufl.,München,Luchterhand,2014,269,"Saunders, George",,"Heibert, Frank","Saunders, George",,Erzählende Literatur,ger,eng
9783956302770,Zhong guo xiao gu shi yi bai pian,1. Aufl.,Gelnhausen,Wagner,2014,133,,"Lochmann, Klaus",,,"Zang, Ran",Erzählende Literatur: Anthologien,ger,chi
9783717523468; 3717523465,Zoja,,Zürich,Manesse-Verl.,2014,397,"Schildt, Runar",,"Jänicke, Gisbert",,,Erzählende Literatur,ger,swe
9783865150585,Zwei Welten,,Berlin,Europ. Univ.-Verl.,2014,137,"Taraqqī, Gulī",,"Haschemi, Faranak",,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger; per,per
9783455404814; 3455404812,Zwischen Menschen,1. Aufl.,Hamburg,Hoffmann und Campe,2014,207,"Guterson, David",,"Deggerich, Georg; Schermer-Rauwolf, Gerlinde","Guterson, David",,Erzählende Literatur,ger,eng
9789533045658; 9788679983022,"13 Geschichten für und gegen die Liebe, die 14. kommt per EU-Post",,Zagreb,VBZ,2013,148,"Glumac, Branislav",,"Roset, Erika","Glumac, Branislav",,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,hrv
9783404607235; 3404607236,Als ich mich nackt auf die Haarbürste setzte,"Orig.-Ausg., dt. Erstausg., vollst. Taschenbuchausg., 1. Aufl.",Köln,Bastei Lübbe Taschenbuch,2013,250,,,,,"Dreben, Rich E.; Knight, Murdoc; Sindhian, Marty A.","Humor, Satire",ger,eng
9783730600016; 373060001X,Amerikanische Meistererzählungen,,Köln,Anaconda,2013,348,,,"Biermann, Pieke",,,Zweisprachige Ausgaben: Deutsch / Englisch,ger; eng,eng
9783455403367; 3455403360,An Land gehen,1. Aufl.,Hamburg,Hoffmann und Campe,2013,398,"Marcus, Ben",,"Henschel, Gerhard","Marcus, Ben",,Erzählende Literatur: Anthologien,ger,eng
9783805346627,Antike mit Biss,,Darmstadt,von Zabern,2013,128,,"Hartz, Cornelius",,,Homerus,Anthologie; Anthologie; Horror,ger,grc; lat
9783442753895; 3442753899,Auf der Couch,1. Aufl.,München,btb,2013,254,"Rolón, Gabriel",,"Kultzen, Peter","Rolón, Gabriel",,Erzählende Literatur,ger,spa
9783442746187; 3442746183,Babettes Fest und andere Erzählungen,"Genehmigte Taschenbuchausg., 1. Aufl.",München,btb,2013,265,"Blixen, Tania",,"Süskind, Wilhelm E.","Blixen, Tania",,Erzählende Literatur,ger,eng
9783868273748,Bittersüße Schätze Gottes,,Marburg an der Lahn,Francke ,2013,215,"Vredevelt, Pam",,,"Vredevelt, Pam","Wegener, Andrea",Romanhafte Biographien,ger,eng
9783869306643; 3869306645,Bluebell,1. Aufl.,Göttingen,Steidl,2013,109,"Brennan, Maeve",,"Oeser, Hans-Christian","Brennan, Maeve",,Erzählende Literatur: Anthologien,ger,eng
9783453437319; 3453437314,Blut,Völlig überarb. dt. Taschenbuchausg.,München,Heyne,2013,894,"King, Stephen",,"Reinhardt, Alexandra von; Jurkeit, Rolf; Bliesse, Martin; Körber, Joachim; Hahn, Monika","King, Stephen",,Spannung,ger,eng
9783981586336,Brasilianische Kurzgeschichten,1. Aufl.,Karlsruhe,Arara-Verl.,2013,192,,"Botelho, Joaquim Maria","Köser, Carla Martins de Barros",,"Martins, Ana Maria; Dantas, Audálio; Porfírio Carneiro, Caio; da Silva, Deonísio; Lucas, Fábio; Betto, Frei; Basbaum, Hersch; Rozsas, Jeannette; Bucalem Ferrari, Levi; Avelima, Luís; Fagundes Telles, Lygia; Lajolo, Marisa; Braff, Menalton; Sena, Nicodemos; Possidônio Sampaio, Antonio; Pallottini, Renata; Konder, Rodolfo; Jatobá, Roniwalter; Guimarães, Ruth",Erzählende Literatur: Anthologien,ger,por
9783596905539; 3596905532,Das Delta der Venus,,"Frankfurt, M.",Fischer Taschenbuch,2013,326,"Nin, Anaïs",,"Bornemann, Eva","Nin, Anaïs",,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783730810019,Das Gewitter und andere Erzählungen,,Oldenburg,Isensee,2013,29,"Chopin, Kate","Fleischmann, Uta","Osthelder, Xenia",,,Erzählende Literatur: Anthologien,ger,eng
9783630874081; 3630874088,Das Große-Schwestern-Handbuch,1. Aufl.,München,Luchterhand,2013,270,"Wilson, Kevin",,"Osthelder, Xenia","Wilson, Kevin",,Erzählende Literatur: Anthologien,ger,eng
9783596905133,Das Leben und Sterben im Uncle-Sam-Hotel,,"Frankfurt, M.",Fischer Taschenbuch,2013,118,"Bukowski, Charles",,"Weissner, Carl","Bukowski, Charles",,Erzählende Literatur,ger,eng
9783746629667; 3746629667,Das Mysterium der Zeit,1. Aufl.,Berlin,Aufbau-Taschenbuch,2013,859,"Monaldi, Rita; Sorti, Francesco",,"Kopetzki, Annette",,,Historische Romane und Erzählungen,ger,ita
9783939795216,Das Spukhaus,1. Aufl.,Pfungstadt,Manzara-Verl.,2013,79,Ömer Seyfeddin,,"Neuner, Johannes",Ömer Seyfeddin,,Historische Romane und Erzählungen,ger,tur
9783426653401; 3426653400,Das Weihnachtskind und andere Geschichten zur stillen Zeit,,München,Knaur,2013,299,"Binchy, Maeve",,"Schermer-Rauwolf, Gerlinde; Weiß, Robert A.; Schönberger, Gabriela","Binchy, Maeve",,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783868202120,Der berühmte Springfrosch von Calaveras und über 70 weitere Erzählungen,Genehmigte Lizenzausg.,Hamburg,Nikol,2013,783,"Twain, Mark",,,,"Shaw, Elizabeth",Erzählende Literatur,ger,eng
9783854494003,Der blaue Affe und andere brasilianische Erzählungen,,Wien,Sonderzahl,2013,117,,"Jürgens, Uli",,,"Azevedo, Aluísio; Lima Barreto; Machado de Assis; Sartingen, Kathrin",Erzählende Literatur: Hauptwerk vor 1945,ger,por
9783899139945,Der glückliche Prinz und andere Geschichten aus Irland,,Würzburg,Ergon-Verl.,2013,83,,"Schmidt, Otto Anton","Schmidt, Ruth",,"Hainlein, Gerhard",Erzählende Literatur: Anthologien,ger,eng
9783940666444,Der grüne Esel,1. Aufl.,München,A1-Verl.,2013,192,"Mosbahi, Hassouna",,"Karachouli, Regina",,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,ara
9783895813061,Der Kreis der Lügner,,Berlin Köln,Alexander-Verl.,2013,502,,"Carrière, Jean-Claude","Rahn, Marie",,,Erzählende Literatur,ger,fre
9783037344248; 3037344245,Der Marodeur von Oxford und andere Geschichten aus dem Fallbuch von Henry St. Liver,1. Aufl.,Zürich,Diaphanes,2013,283,"Dexter, Gary",,"Beck, Zoë","Dexter, Gary","Wörtche, Thomas",Historische Kriminalromane,ger,eng
9783717522461; 3717522469,Der schwarze Handschuh,,Zürich,Manesse-Verl.,2013,379,"Odoevskij, Vladimir",,"Urban, Peter",,,Erzählende Literatur,ger,rus
9783730600382; 3730600389,Der Seewolf,,Köln,Anaconda,2013,416,"London, Jack",,"Horstmann, Ulrich","London, Jack",,Erzählende Literatur,ger,eng
9783980858847,Der Struwwel-Gaucho oder lustige Geschichten zu drolligen argentinischen Traditionen,,"Frankfurt, M.",Struwwelpeter-Museum,2013,40,,,"Zekorn-von Bebenburg, Beate",,"Pedreira, Max; Fuente, María Virginia","Anthologie; Humor, Satire",ger; spa,spa
9783036959108; 3036959106,Der taubenblaue Drache,,Zürich,Kein & Aber,2013,392,"Vonnegut, Kurt",,"Rowohlt, Harry","Vonnegut, Kurt",,Erzählende Literatur,ger,eng
9783852862309,Der Tod in Paris,,Wien,Milena-Verl.,2013,142,"Weissner, Carl","Penzel, Matthias; Wieser, Vanessa","Hartmann, Walter",,"Penn, Sean",Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783462045604; 3462045601,Der Yama-Baum und andere Geschichten,1. Aufl.,Köln,Kiepenheuer & Witsch,2013,358,"Le Clézio, J. M. G.",,"Wittmann, Uli","Le Clézio, J. M. G.",,Erzählende Literatur,ger,fre
9783833225505,Diablo III - Helden und Höllen,1. Aufl.,Stuttgart,Panini Books,2013,281,,,"Kasprzak, Andreas",,"Neilson, Micky","Science Fiction, Fantasy",ger,eng
9783939557722,Die Ernte,Dt. Ausg.,Wiesbaden,Luxbooks,2013,115,"Hempel, Amy",,,"Hempel, Amy","Jung, Jakob",Erzählende Literatur; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783932109805,Die Erzählungen,,Berlin,Friedenauer Presse,2013,216,"Dobyčin, Leonid I.",,"Urban, Peter",,,Erzählende Literatur,ger,rus
9783939557753,Die Fakten des Winters,1. Aufl.,Wiesbaden,Luxbooks,2013,240,"LaFarge, Paul; Poissel, Paul",,"Schröder, Simone","LaFarge, Paul",,Erzählende Literatur,ger,eng
9783930761838,Die falschen Schuhe des Propheten,1. Aufl.,"Frankfurt, M.",Glaré,2013,88,,"Ismail, Abdel Salam",,,"Bremer, Edith",Erzählende Literatur: Anthologien,ger,ara
9789960621616,"Die Geschichte des Jungen, der den Schlaf gesehen hat",1. Auflage,Riad,Nādī ar-Riyāḍ al-Adabī,2013,180,"Ḥirbiš, ʿAdī Ǧāsir al-",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,ara
9783779504368,"Die Kröte, der Marabut und der Storch und andere Geschichten aus der Savanne",,Wuppertal,Hammer,2013,127,"Bâ, Amadou Hampâté",,"Honke, Gudrun; Honke, Otto",,"Steinbach, Juliane; Krumbeck, Magdalene",Anthologie; Anthologie,ger,fre
9783596194643; 3596194644,Die Lästigen,,"Frankfurt, M.",Fischer Taschenbuch ,2013,359,"Oates, Joyce Carol","Jaskulla, Gabriela","Röckel, Susanne",,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783950321418; 9783950321401,Die Legende vom Tio,,Bergheim bei Salzburg,Mackinger,2013,125,"Montoya, Víctor",,"Wente, Claudia","Montoya, Víctor",,Erzählende Literatur: Anthologien,ger,spa
9783442269150; 3442269156,Die Legende von Drizzt,,München,Blanvalet,2013,412,"Salvatore, R. A.",,,,,,ger,eng
9783442746279; 3442746272,Die Liebe und ihr Henker & andere Geschichten aus der Psychotherapie,"Taschenbuch-Sonderausg., 1. Aufl.",München,btb,2013,566,"Yalom, Irvin D.",,"Heckler, Hans-Jürgen","Yalom, Irvin D.",,Erzählende Literatur,ger,eng
9783895610073; 3895610070,Die Liebenden von Allerheiligen,"Dt. Erstausg., 1. Aufl.","Frankfurt, M.",Schöffling,2013,258,"Vásquez, Juan Gabriel",,"Lange, Susanne","Vásquez, Juan Gabriel",,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,spa
9783865919083,"Die Nacht, in der die Sterne sangen und andere wahre Geschichten, die das Herz berühren",,Aßlar,Gerth Medien,2013,176,,"Pingry, Patricia A.","Hahne-Waldscheck, Bettina",,,Erzählende Literatur: Anthologien,ger,eng
9783359026228; 3359026225,Die Perle,1. Aufl. dieser Ausg.,Berlin,Olympia Press,2013,285,,,,,,,ger,und
9781781930304; 1781930309,Die Primarchen,Dt. Erstausg.,Nottingham,Black Library,2013,415,,"Dunn, Christian","Knackstedt, Jan",,"McNeill, Graham",Science Fiction,ger,eng
9783442753918; 3442753910,Die Tage danach,1. Aufl.,München,btb,2013,508,"Fatland, Erika",,"Kronenberger, Ina","Fatland, Erika",,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,nor
