"person_id","person_name","objekt_typ","rolle","objekt_id","publikationsjahr"
"P17651","Tamm, Jeanette","Buch","VerfasserIn Buch","9783981281187",2019
"P4370","Figatowski, Bartholomäus","Buch","HerausgeberIn Buch","9783943022216",2013
"P1229","Bennack, Jürgen","Buch","Sonstige Rolle Buch","9783955402747",2016
"P18352","Vanderhaegen, Ursula","Buch","VerfasserIn Buch","9783944318448",2021
"P9162","Koriath, Sabine","Buch","VerfasserIn Buch","9783940597366",2009
"P6980","Hetze, Willi","Buch","VerfasserIn Buch","9783943451153",2015
"P2492","Böss, Monika","Buch","HerausgeberIn Buch","9783898012300",2011
"P7217","Hoffmann, Michael","Buch","Sonstige Rolle Buch","9783946711391",2023
"P7304","Hollischek, Cyrano","Buch","VerfasserIn Buch","9783899509359",2008
"P4467","Fischer, Simona","Literaturwettbewerb Ausgabe","Jurymitglied","WA100",2010
"P4051","Erpenbeck, Jenny","Buch","Sonstige Rolle Buch","9783944758145",2015
"P16352","Segieth, Gisela","Buch","Sonstige Rolle Buch","9783944284415",2014
"P1248","Bera, Cornelia","Buch","Sonstige Rolle Buch","9783862685844",2011
"P14975","Sanker, Paul","Buch","Sonstige Rolle Buch","9783940830494",2014
"P13027","Pauderer, Monika","Buch","VerfasserIn Buch","9783942592406",2020
"P18708","Wallat, Isabelle","Buch","Sonstige Rolle Buch","9783942229999",2013
"P4342","Fey, Mara","Buch","VerfasserIn Buch","9783750732414",2022
"P12147","Müller, Jan","Buch","VerfasserIn Buch","9783945004043",2014
"P10830","Lückemeier, Peter","Buch","VerfasserIn Buch","9783596176380",2008
"P18493","Voigt, Jutta","Buch","Sonstige Rolle Buch","9783897736931",2012
"P16990","Stark, Marianne","Buch","VerfasserIn Buch","9783955090555",2014
"P3012","Dantse, Dantse","Buch","Unklare Rolle Buch","9783946551300",2016
"P5465","Gottschalk, Engelbert","Buch","Unklare Rolle Buch","9783750418776",2019
"P9294","Kratochvil, Alexander","Buch","ÜbersetzerIn Buch","9783965870307",2022
"P6907","Herrenknecht-Blank, Elke","Buch","VerfasserIn Buch","9783734566141",2016
"P9572","Kuhn, Christoph","Literaturwettbewerb Ausgabe","Jurymitglied","WA216",2020
"P3118","Deichmann, Simone","Buch","VerfasserIn Buch","9783864760525",2014
"P11262","Matthes, Carmen","Buch","Sonstige Rolle Buch","9783942229487",2011
"P18718","Walser, Martin","Buch","VerfasserIn Buch","9783757802783",2023
"P7659","Hübscher, Céline","Buch","Sonstige Rolle Buch","9783957200686",2015
"P5142","Geist, André","Buch","VerfasserIn Buch","9783941340169",2017
"P4393","Fingerhuth, Catharina","Literaturwettbewerb Ausgabe","Jurymitglied","WA161",2016
"P16970","Stang, Knut","Buch","Unklare Rolle Buch","9783752670899",2020
"P12891","Overlack, Anne","Buch","Sonstige Rolle Buch","9783905707601",2015
"P8717","Kischel, Tanja","Buch","Sonstige Rolle Buch","9783150113653",2021
"P7025","Hidringer, Christine A.","Buch","VerfasserIn Buch","9783873365810",2017
"P18038","Travnicek, Cornelia","Buch","VerfasserIn Buch","9783709978764",2017
"P10256","Lembach, Wolfgang K.","Buch","VerfasserIn Buch","9783947233755",2023
"P18535","Vonlanthen, Isabelle","Literaturwettbewerb Ausgabe","Jurymitglied","WA157",2015
"P1462","Bidinger, Rolf","Buch","VerfasserIn Buch","9783756542574",2022
"P14487","Romes, Claudia","Buch","Sonstige Rolle Buch","9783942229678",2012
"P11392","Mechtenhain, Moritz","Buch","Unklare Rolle Buch","9783710345562",2020
"P6170","Hager, Anja","Buch","HerausgeberIn Buch","9783843614955",2023
"P7049","Hildebrandt, Peter","Buch","HerausgeberIn Buch","9783982372709",2021
"P7409","Hotschnig, Alois","Buch","VerfasserIn Buch","9783462041378",2009
"P14466","Roland, Oliver","Buch","HerausgeberIn Buch","9783934634565",2010
"P18940","Weigand, Jörg","Buch","HerausgeberIn Buch","9783927071339",2011
"P18634","Wagner, Franz","Buch","VerfasserIn Buch","9783000639906",2019
"P3998","Erat, Ruth","Buch","VerfasserIn Buch","9783907296257",2023
"P8490","Kellermann, Cathy","Literaturwettbewerb Ausgabe","GewinnerIn","WA24",2013
"P14868","Sadeghi, Ansgar","Buch","VerfasserIn Buch","9783903161146",2016
"P14425","Rodgers, Davina","Literaturwettbewerb Ausgabe","Jurymitglied","WA116",2012
"P16184","Schäfer, Wendel","Buch","VerfasserIn Buch","9783898012393",2022
"P7111","Hirsch, Karl-Georg","Buch","Sonstige Rolle Buch","9783943768060",2012
"P4393","Fingerhuth, Catharina","Literaturwettbewerb Ausgabe","Jurymitglied","WA127",2013
"P13830","Rakoún, Ulrich","Buch","VerfasserIn Buch","9783868703771",2011
"P17550","Suska-Zerbes, Peter","Buch","Sonstige Rolle Buch","9783957200259",2014
"P18782","Wartmann, Ursula Maria","Buch","VerfasserIn Buch","9783869913964",2011
"P1923","Braig, Maria","Buch","HerausgeberIn Buch","9783956671340",2015
"P5187","Gerber, Georg","Literaturwettbewerb Ausgabe","Jurymitglied","WA129",2013
"P19351","Wiles, Simona","Buch","VerfasserIn Buch","9783966418133",2021
"P2777","Clark, Holly","Buch","Sonstige Rolle Buch","9783942229142",2010
"P8048","Joseph, Zeki","Buch","ÜbersetzerIn Buch","9783643119773",2013
"P17631","Tabucchi, Antonio","Buch","VerfasserIn Buch","9783446241152",2010
"P728","Baier, Oliver","Buch","VerfasserIn Buch","9783948486990",2023
"P5327","Glaser, Herbert","Buch","VerfasserIn Buch","9783957203199",2021
"P11514","Menasse, Robert","Buch","VerfasserIn Buch","9783518462058",2010
"P15966","Schulze, Ingo","Literaturwettbewerb Ausgabe","Jurymitglied","WA60",2017
"P3701","Edelmann, Laura Christina","Buch","Sonstige Rolle Buch","9783942229937",2013
"P10805","Löffler, Desirée","Buch","VerfasserIn Buch","9783959593656",2023
"P5129","Geiger, Lukas","Buch","VerfasserIn Buch","9783741228452",2019
"P17077","Stein, Wagner E.","Buch","Unklare Rolle Buch","9783748293736",2019
"P13347","Pietschmann, Jessica","Buch","VerfasserIn Buch","9783940830760",2017
"P17684","Taubitz, Monika","Buch","VerfasserIn Buch","9783862763207",2021
"P6413","Hartmann, Lutz","Buch","VerfasserIn Buch","9783940597410",2009
"P9605","Kummer, Tanja","Buch","VerfasserIn Buch","9783729607859",2009
"P10098","Lauerskreuz, Urban von","Buch","VerfasserIn Buch","9783947503452",2021
"P18881","Wedig, Claudia","Buch","Sonstige Rolle Buch","9783944726014",2013
"P19245","Wichert, Irina","Buch","HerausgeberIn Buch","9783000561627",2017
"P12758","Olbrich, Jörg","Buch","VerfasserIn Buch","9783862827633",2020
"P9052","Kohler, Ben","Buch","VerfasserIn Buch","9783754162927",2021
"P1021","Beck, Eduard","Buch","VerfasserIn Buch","9783750284227",2020
"P1799","Bonitz, Sven","Buch","VerfasserIn Buch","9783990263631",2012
"P5992","Göttel, Carsten","Buch","VerfasserIn Buch","9783757502089",2022
"P16278","Schütt, Christoph","Buch","VerfasserIn Buch","9783740815738",2022
"P11928","Mosebach, Martin","Buch","VerfasserIn Buch","9783499274695",2018
"P1553","Bissig, Florian","Literaturwettbewerb","Jurymitglied 2023","W34",NULL
"P13639","Prugger, Irene","Buch","VerfasserIn Buch","9783852186993",2011
"P10205","Lehmkuhl, Kurt","Buch","HerausgeberIn Buch","9783981292626",2011
"P14240","Richter, Alexander","Buch","VerfasserIn Buch","9783932805714",2011
"P13219","Petzold, Lothar","Buch","VerfasserIn Buch","9783981263640",2009
"P2797","Close, Nadja","Buch","Sonstige Rolle Buch","9783942229364",2011
"P14989","Sarbacher, Luana","Literaturwettbewerb Ausgabe","Jurymitglied","WA240",2022
"P12733","Oellers, Norbert","Buch","Sonstige Rolle Buch","9783929386844",2018
"P14304","Riedman, Tara","Buch","VerfasserIn Buch","9783969664001",2020
"P13755","Raabe, Wilhelm","Buch","Sonstige Rolle Buch","9783429030421",2008
"P17775","Tewes, Regine","Buch","Sonstige Rolle Buch","9783944284057",2013
"P11201","Martinson, Jannike","Buch","VerfasserIn Buch","9783863320096",2019
"P11054","Mann, Thomas","Buch","VerfasserIn Buch","9783596511372",2010
"P10409","Liebelt, Volker","Buch","Sonstige Rolle Buch","9783957200211",2014
"P12358","Neidinger, Günter","Buch","VerfasserIn Buch","9783842514027",2015
"P11058","Mannhardt, Bernd","Buch","HerausgeberIn Buch","9783757582715",2023
"P678","Bachmaier, Helmut","Buch","HerausgeberIn Buch","9783150041956",2012
"P16885","Splitt, Peter","Buch","VerfasserIn Buch","9783940830760",2017
"P17233","Stifter, Adalbert","Buch","Sonstige Rolle Buch","9783938401194",2009
"P19464","Winter, Dorette","Buch","HerausgeberIn Buch","9783150111871",2018
"P7346","Holzner, Melanie","Buch","Unklare Rolle Buch","9783748112761",2018
"P11151","Maro, Rena","Buch","VerfasserIn Buch","9783956314834",2016
"P16095","Schweiggert, Alfons","Buch","VerfasserIn Buch","9783955877569",2020
"P20304","van Dyke, Daniel","Buch","Unklare Rolle Buch","9783347035249",2020
"P15005","Sasori, S.B.","Buch","Sonstige Rolle Buch","9783845904948",2013
"P381","Andresen, Franziska","Buch","Sonstige Rolle Buch","9783957200075",2014
"P13207","Petricek, Gabriele","Buch","VerfasserIn Buch","9783854495543",2021
"P13155","Peschel, Kerstin","Buch","HerausgeberIn Buch","9783748582267",2019
"P12787","Opela, Désirée","Buch","VerfasserIn Buch","9783943997095",2012
"P5232","Gerngroß, Uwe","Buch","HerausgeberIn Buch","9783864687082",2014
"P8486","Keller, Rita","Buch","VerfasserIn Buch","9783837047288",2008
"P6783","Hengy, Steve","Buch","VerfasserIn Buch","9783903056978",2016
"P1100","Begrich, Thomas","Buch","VerfasserIn Buch","9783753161518",2021
"P3636","E.-E., Marc-Alastor","Buch","VerfasserIn Buch","9783946773092",2018
"P2936","Czesch, Claudia","Buch","HerausgeberIn Buch","9783902844453",2014
"P11720","Miller, Norbert","Literaturzeitschrift","Creator Zeitschrift","Z68",NULL
"P14425","Rodgers, Davina","Literaturwettbewerb Ausgabe","Jurymitglied","WA125",2013
"P592","Augustin, Sarah","Buch","Sonstige Rolle Buch","9783942229968",2013
"P10968","Maier, Josef","Buch","VerfasserIn Buch","9783830196723",2019
"P6191","Hahn-Lütjen, Petra","Buch","HerausgeberIn Buch","9783765542848",2016
"P7487","Hummel, Felix M.","Buch","VerfasserIn Buch","9783985280148",2022
"P10025","Lange, Wilfredo","Buch","VerfasserIn Buch","9783868583229",2009
"P20100","Zwach, Sabrina","Literaturwettbewerb Ausgabe","GewinnerIn","WA25",2014
"P18446","Vogel, Anton","Buch","VerfasserIn Buch","9783940830968",2019
"P19606","Wolf, Anabella","Buch","Sonstige Rolle Buch","9783404170272",2014
"P20321","van Zee, Suzan","Buch","VerfasserIn Buch","9783863320096",2019
"P8667","Kingsley, Mia","Buch","Unklare Rolle Buch","9783746746029",2018
"P18078","Trinius, August","Buch","VerfasserIn Buch","9783943630060",2015
"P1259","Berg, Ben","Buch","HerausgeberIn Buch","9783939300182",2012
"P16232","Schönherr, Gunnar G.","Buch","VerfasserIn Buch","9783000393594",2013
"P9202","Kothe, Michael","Buch","Unklare Rolle Buch","9783752972672",2020
"P5321","Glander, Angelika","Buch","VerfasserIn Buch","9783944265780",2015
"P4865","Fuchs, Karl-Heinz","Buch","VerfasserIn Buch","9783754142189",2021
"P11454","Meinecke, Anne","Buch","Sonstige Rolle Buch","9783954886913",2013
"P15697","SchnelleWelten","Buch","VerfasserIn Buch","9783660350180",2013
"P15297","Schimmang, Jochen","Buch","VerfasserIn Buch","9783960542001",2019
"P9545","Kubica, Anja","Buch","Sonstige Rolle Buch","9783942229210",2011
"P11639","Meyer-Rotermund, Kurt","Buch","Sonstige Rolle Buch","9783849810528",2015
"P16965","Stamos, Veronika","Buch","VerfasserIn Buch","9783347731110",2022
"P13528","Poschner, Emily","Buch","VerfasserIn Buch","9783946348412",2023
"P18261","Ungerer, Tomi","Buch","Sonstige Rolle Buch","9783828997547",2009
"P6006","Götzfried, Edith","Buch","HerausgeberIn Buch","9783981469196",2017
"P19212","Weszkalnys, Stefan","Buch","Sonstige Rolle Buch","9783926339294",2013
"P10409","Liebelt, Volker","Buch","Sonstige Rolle Buch","9783944284231",2013
"P8243","Kalina, Gisela","Buch","Unklare Rolle Buch","9783748540953",2019
"P19586","Wohlgenannt, Martin","Buch","Unklare Rolle Buch","9783740765378",2020
"P20350","von Hessen, Margarete","Buch","Unklare Rolle Buch","9783746710600",2018
"P13435","Ploetz, Ludwig von","Buch","VerfasserIn Buch","9783940891907",2011
"P16850","Speyer-Heise, Dorothea","Buch","VerfasserIn Buch","9783948999995",2021
"P3130","Delia, Nino","Buch","Sonstige Rolle Buch","9783945569054",2015
"P8092","Junghanns, Stefan","Buch","VerfasserIn Buch","9783960002932",2023
"P12748","Off, Joachim","Buch","VerfasserIn Buch","9783957862242",2019
"P13511","Popovic, Biljana","Buch","VerfasserIn Buch","9783988851420",2023
"P7900","Janssen, Jessica","Buch","Sonstige Rolle Buch","9783942229913",2013
"P8397","Kaufmann, Bernadette Maria","Buch","VerfasserIn Buch","9783903161146",2016
"P10958","Mai-Schoger, Yasmin","Buch","Unklare Rolle Buch","9783750480032",2020
"P10508","Lindt, Nicolas","Buch","Unklare Rolle Buch","9783751979887",2020
"P2975","Dahms, Lars","Buch","Sonstige Rolle Buch","9783942212755",2012
"P15661","Schneider, Karin","Buch","VerfasserIn Buch","9783942094696",2017
"P15239","Scheunemann, Egbert","Buch","Unklare Rolle Buch","9783748157939",2019
"P11351","Mayerhofer, Jacqueline","Buch","Sonstige Rolle Buch","9783944284057",2013
"P5609","Grewe, Cornelia","Buch","VerfasserIn Buch","9783956315954",2017
"P15667","Schneider, Mario","Buch","VerfasserIn Buch","9783954621941",2014
"P435","Ansing, Marco","Buch","VerfasserIn Buch","9783940036452",2017
"P15631","Schneider, Bettina","Buch","VerfasserIn Buch","9783957202598",2019
"P19114","Wendt, Claudia","Buch","VerfasserIn Buch","9783949303050",2020
"P3198","Detlefsson, Lena","Buch","Sonstige Rolle Buch","9783942229357",2011
"P12430","Neumann, Bernd Helmut","Buch","VerfasserIn Buch","9783842239456",2011
"P7870","Janacs, Christoph","Buch","VerfasserIn Buch","9783904068208",2020
"P19515","Wisser, Daniel","Buch","VerfasserIn Buch","9783903110540",2019
"P7162","Hodel, Mirza","Literaturwettbewerb Ausgabe","Jurymitglied","WA173",2017
"P8288","Kandziora, Toddn","Buch","Unklare Rolle Buch","9783737538176",2015
"P462","Appelshäuser, Gerhard","Buch","VerfasserIn Buch","9783933011701",2023
"P17526","Sumarno, Devin","Buch","Sonstige Rolle Buch","9783945569054",2015
"P10467","LillyBusch","Buch","Unklare Rolle Buch","9783743916371",2017
"P4952","Füllenbach, Robert","Buch","VerfasserIn Buch","9783962005900",2022
"P11569","Merz, Julia","Literaturwettbewerb Ausgabe","Jurymitglied","WA253",2023
"P10793","Läubli, Martina","Literaturwettbewerb Ausgabe","Jurymitglied","WA143",2014
"P9431","Krohn, Jochen","Buch","Sonstige Rolle Buch","9783942229364",2011
"P9572","Kuhn, Christoph","Literaturwettbewerb Ausgabe","Jurymitglied","WA177",2017
"P6020","Günther, Christian","Buch","VerfasserIn Buch","9783756228249",2022
"P2432","Böck, Hannes","Buch","VerfasserIn Buch","9783864558962",2014
"P16962","Stamm, Peter","Buch","VerfasserIn Buch","9783596512225",2012
"P16400","Seite, Berndt","Buch","VerfasserIn Buch","9783863970895",2017
"P7932","Jauer, Kerstin","Buch","Sonstige Rolle Buch","9783942229708",2012
"P10986","Majoleth, Carmen","Buch","Sonstige Rolle Buch","9783942229647",2012
"P10295","Lenz, Markus","Buch","Sonstige Rolle Buch","9783000382840",2012
"P12909","Paasch, Nicolai","Buch","Sonstige Rolle Buch","9783942229845",2012
"P10118","Lauterbach, Jörg Thomas","Buch","VerfasserIn Buch","9783837058864",2008
"P8754","Klasik, Stephanie","Buch","VerfasserIn Buch","9783903387041",2021
"P15497","Schmidt, Kathrin","Buch","VerfasserIn Buch","9783462043174",2011
"P10368","Levin, U. S.","Buch","VerfasserIn Buch","9783954629992",2018
"P11396","Medri, Chiara","Buch","Sonstige Rolle Buch","9783957200686",2015
"P7616","Höltgen, Florian","Buch","Sonstige Rolle Buch","9783945569054",2015
"P14425","Rodgers, Davina","Literaturwettbewerb Ausgabe","Jurymitglied","WA150",2015
"P2355","Burnicki, Ralf","Buch","HerausgeberIn Buch","9783947270156",2022
"P7881","Janschitz, Irmgard","Buch","VerfasserIn Buch","9783981876864",2018
"P17640","Tailor, Sonny","Buch","VerfasserIn Buch","9783837203974",2009
"P5695","Grosche, Erwin","Buch","VerfasserIn Buch","9783897106758",2016
"P3556","Durmaz, Meryem","Buch","VerfasserIn Buch","9783946498032",2018
"P6559","Hecker, Bernhard","Buch","VerfasserIn Buch","9783940085481",2011
"P9501","Krämer, Micha","Buch","VerfasserIn Buch","9783827194916",2018
"P5006","Gallinger, Roman","Buch","VerfasserIn Buch","9783944487014",2013
"P3663","Eckardt, Gudrun","Buch","VerfasserIn Buch","9783943134247",2014
"P4712","Frick, Klaus N.","Buch","VerfasserIn Buch","9783948700027",2020
"P5498","Graf, Mia","Buch","VerlegerIn Buch","9783384065728",2023
"P5042","Garciolo, Rafaelo","Buch","VerfasserIn Buch","9783946498049",2017
"P3354","Dobler, Harald","Buch","VerfasserIn Buch","9783941306356",2020
"P2161","Bruhl, Leo am","Buch","VerfasserIn Buch","9783943275704",2023
"P17934","Tillenburg, Wiebke","Buch","VerfasserIn Buch","9783957201720",2016
"P8984","Knötig, Romana","Buch","Unklare Rolle Buch","9783347139312",2020
"P14064","Reimann, Jens-Karsten","Buch","VerfasserIn Buch","9783941527126",2009
"P14711","Rupp, Willi","Buch","HerausgeberIn Buch","9783902989383",2019
"P6147","Hafner, Helmut","Buch","Sonstige Rolle Buch","9783942229326",2011
"P9745","Köhler-Terz, Iris","Buch","VerfasserIn Buch","9783957203199",2021
"P8998","Koch, Erich","Buch","VerfasserIn Buch","9783881903899",2010
"P15726","Schoeller, Wilfried F.","Buch","HerausgeberIn Buch","9783835309975",2013
"P7066","Hillebrand, Gerda","Buch","Sonstige Rolle Buch","9783845903651",2012
"P12746","Oettl, Brigitte Anna","Buch","HerausgeberIn Buch","9783950442397",2018
"P13956","Reck, Alexander","Buch","Unklare Rolle Buch","9783751995863",2020
"P14588","Roth, Eugen","Buch","Sonstige Rolle Buch","9783746241395",2014
"P13763","Rabczynski, Eveline","Buch","Sonstige Rolle Buch","9783866751606",2011
"P16189","Schär, Brigitte","Buch","VerfasserIn Buch","9783446251205",2015
"P6963","Hesse, Dirk","Buch","VerfasserIn Buch","9783000508998",2015
"P5247","Gerstenberg, Franziska","Buch","VerfasserIn Buch","9783948305031",2020
"P7389","Hornauer, Jan-Eike","Buch","Sonstige Rolle Buch","9783942229326",2011
"P12829","Osenberg-van Vugt, Ilka","Buch","HerausgeberIn Buch","9783451299018",2008
"P1468","Bieber, Waltraud","Buch","VerfasserIn Buch","9783957440471",2014
"P16399","Seisenbacher, Maria","Buch","Sonstige Rolle Buch","9783902717283",2015
"P3822","Einfeld, Heiner von","Buch","Unklare Rolle Buch","9783749446261",2019
"P17209","Stich, Maria","Buch","VerfasserIn Buch","9783757818098",2023
"P7343","Holzmann, Ute","Buch","HerausgeberIn Buch","9783981044744",2008
"P16350","Segen, Rainer","Buch","VerfasserIn Buch","9783745094084",2017
"P17170","Steps, Petra","Buch","HerausgeberIn Buch","9783839225288",2019
"P12553","Nießing, Crystal","Buch","VerfasserIn Buch","9783981067132",2012
"P9111","Kolovos, Angela","Buch","VerfasserIn Buch","9783963315534",2023
"P18448","Vogel, Daniela","Buch","VerlegerIn Buch","9783969665046",2021
"P2495","Bötefür, Markus","Buch","VerfasserIn Buch","9783958941823",2021
"P6451","Hattem, Brigitte van","Buch","VerfasserIn Buch","9783982049649",2018
"P5353","Glock, Hedi","Buch","HerausgeberIn Buch","9783947643011",2018
"P3818","Eilers, Reimer Boy","Buch","HerausgeberIn Buch","9783967630015",2019
"P19607","Wolf, Anita","Buch","VerfasserIn Buch","9783756889396",2022
"P4604","Frank, Joachim","Buch","VerfasserIn Buch","9783956324130",2016
"P5438","Gonserowski, Annette","Buch","VerfasserIn Buch","9783750293243",2020
"P12840","Osten, Robert B.","Buch","Sonstige Rolle Buch","9783895396373",2012
"P13383","Piotrowsky, Claudia","Buch","Sonstige Rolle Buch","9783944284224",2013
